#info,log_version="1.00",software_part_number="006-B2304-19",software_version="6.00",serial_number="4JQ014566"
UTC Date (yyyy-mm-dd),UTC Time (hh:mm:ss),GPS Fix Status,GPS Sats,Latitude (WGS84 deg),Longitude (WGS84 deg),GPS Altitude (WGS84 ft),GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GPS Ground Speed (kt),GPS Ground Track (deg true),Magnetic Heading (deg),Magnetic Variation (deg),Pressure Altitude (ft),Baro Setting (inch Hg),Baro Altitude (ft),Vertical Speed (fpm),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Turn Rate (deg/sec),Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
UTC Date,UTC Time,GPS Fix Status,GPS Sats,Latitude,Longitude,AltGPS,GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GndSpd,TRK,HDG,MagVar,AltMSL,Baro Setting (inch Hg),AltB,VSpd,IAS,TAS,Pitch,Roll,Turn Rate,Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
2019-05-09,18:57:51,3DDiff (nav),13,+44.4335213,-88.1315536,1252,1.1,1.1,+6.9,+52.6,-1.9,103.2,5,360.9,-2.0,1627,29.66,1384,+-370,107.6,,+-1.71,+-10.64,+-3.14,+-0.00,+0.009,+1.007,30,,900,,,LOC,2,109.900,-0.63,-0.40,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:57:52,3DDiff (nav),13,+44.4339981,-88.1315002,1243,1.1,1.1,+4.3,+52.7,-3.0,102.8,3,358.5,-2.0,1619,29.66,1376,+-529,107.8,,+-1.95,+-7.11,+-1.91,+0.07,+0.001,+0.971,30,,900,,,LOC,2,109.900,-0.66,-0.40,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:57:53,3DDiff (nav),13,+44.4344673,-88.1314774,1232,1.1,1.1,+2.2,+52.7,-3.6,102.6,3,358.3,-2.0,1608,29.66,1365,+-644,107.9,,+-2.36,+-3.97,+-0.80,+0.06,+-0.003,+0.975,30,,900,,,LOC,2,109.900,-0.68,-0.41,,,,,,620017FF N99 N100,34,00000004,100
2019-05-09,18:57:54,3DDiff (nav),13,+44.4349403,-88.1314621,1219,1.1,1.1,+0.7,+52.9,-4.0,102.7,1,357.8,-2.0,1595,29.66,1353,+-740,108.2,,+-2.31,+-1.59,+-0.74,+0.00,+-0.018,+1.093,30,,900,,,LOC,2,109.900,-0.68,-0.44,,,,,,680017FF N98 N100,34,00000004,100
2019-05-09,18:57:55,3DDiff (nav),13,+44.4354248,-88.1314621,1205,1.1,1.1,-0.1,+53.1,-4.3,103.1,359,356.3,-2.0,1582,29.66,1340,+-782,109.4,,+-2.93,+-0.32,+-0.64,+0.07,+0.028,+0.969,30,,900,,,LOC,2,109.900,-0.69,-0.47,,,,,,620017FF N98 N100,34,00000004,100
2019-05-09,18:57:56,3DDiff (nav),13,+44.4359016,-88.1314774,1193,1.1,1.1,-0.5,+53.5,-3.6,103.8,360,356.7,-2.0,1569,29.66,1327,+-750,109.9,,+-1.94,+-0.63,+-0.36,+0.01,+0.014,+1.057,30,,900,,,LOC,2,109.900,-0.69,-0.52,,,,,,680017FF N97 N100,34,00000004,100
2019-05-09,18:57:57,3DDiff (nav),13,+44.4363899,-88.1314926,1180,1.1,1.1,-1.0,+53.8,-3.5,104.4,359,356.1,-2.0,1557,29.66,1315,+-706,110.0,,+-1.23,+0.54,+-0.24,+0.04,+0.011,+1.080,30,,900,,,LOC,2,109.900,-0.70,-0.55,,,,,,680017FF N96 N100,34,00000004,100
2019-05-09,18:57:58,3DDiff (nav),13,+44.4368782,-88.1314926,1169,1.1,1.1,-1.2,+54.1,-3.2,105.0,359,356.8,-2.0,1546,29.66,1304,+-665,110.0,,+-0.40,+-0.81,+0.74,+0.04,+-0.006,+1.156,30,,900,,,LOC,2,109.900,-0.70,-0.57,,,,,,620017FF N100 N100,34,00000004,100
2019-05-09,18:57:59,3DDiff (nav),13,+44.4373627,-88.1315079,1160,1.1,1.1,-1.5,+54.2,-2.9,105.3,359,357.0,-2.0,1536,29.66,1294,+-548,110.1,,+-0.16,+-1.40,+-0.26,+0.05,+0.034,+0.997,30,,900,,,LOC,2,109.900,-0.69,-0.59,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:00,3DDiff (nav),13,+44.4378510,-88.1315460,1153,1.1,1.1,-1.6,+54.3,-1.7,105.5,359,356.9,-2.0,1529,29.66,1287,+-446,109.8,,+-0.75,+-3.81,+0.20,+-0.01,+-0.030,+0.916,30,,900,,,LOC,2,109.900,-0.69,-0.58,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:01,3DDiff (nav),13,+44.4383430,-88.1315613,1147,1.1,1.1,-2.0,+54.2,-1.6,105.5,356,354.8,-2.0,1523,29.66,1281,+-390,109.4,,+0.06,+1.27,+-1.80,+0.04,+0.050,+1.024,30,,900,,,LOC,2,109.900,-0.70,-0.55,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:02,3DDiff (nav),13,+44.4388313,-88.1315918,1141,1.1,1.1,-2.3,+54.1,-1.9,105.4,358,355.4,-2.0,1517,29.66,1275,+-366,109.5,,+-0.00,+0.58,+0.46,+0.06,+0.005,+1.001,30,,900,,,LOC,2,109.900,-0.71,-0.53,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:03,3DDiff (nav),13,+44.4393120,-88.1316299,1136,1.1,1.1,-2.7,+54.0,-1.8,105.2,357,355.6,-2.0,1511,29.66,1268,+-361,109.5,,+-0.10,+-0.73,+-0.11,+0.03,+0.005,+0.982,30,,900,,,LOC,2,109.900,-0.71,-0.50,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:04,3DDiff (nav),13,+44.4398003,-88.1316605,1130,1.1,1.1,-2.6,+53.9,-1.8,105.0,357,355.4,-2.0,1505,29.66,1262,+-374,109.5,,+-0.11,+-3.18,+0.11,+0.03,+-0.005,+0.985,30,,900,,,LOC,2,109.900,-0.69,-0.47,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:05,3DDiff (nav),13,+44.4402847,-88.1316910,1123,1.1,1.1,-2.9,+53.8,-1.9,104.7,357,355.4,-2.0,1498,29.66,1256,+-375,109.7,,+-0.02,+2.51,+-0.34,+0.01,+0.003,+1.002,30,,900,,,LOC,2,109.900,-0.69,-0.47,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:06,3DDiff (nav),13,+44.4407654,-88.1317368,1116,1.1,1.1,-3.3,+53.6,-2.1,104.5,356,354.3,-2.0,1492,29.66,1249,+-411,110.1,,+0.03,+1.87,+-0.43,+0.08,+0.038,+1.041,30,,900,,,LOC,2,109.900,-0.70,-0.48,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:07,3DDiff (nav),13,+44.4412460,-88.1317673,1109,1.1,1.1,-3.1,+53.5,-2.2,104.2,358,356.6,-2.0,1484,29.66,1242,+-442,110.1,,+-0.57,+0.09,+1.68,+0.02,+-0.028,+1.036,30,,900,,,LOC,2,109.900,-0.67,-0.49,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:08,3DDiff (nav),13,+44.4417229,-88.1318130,1101,1.1,1.1,-3.2,+53.3,-2.2,103.9,357,356.6,-2.0,1477,29.66,1234,+-454,109.8,,+-0.70,+0.60,+-0.05,+-0.03,+-0.004,+1.038,30,,900,,,LOC,2,109.900,-0.63,-0.48,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:09,3DDiff (nav),13,+44.4421997,-88.1318588,1093,1.1,1.1,-2.9,+53.1,-2.4,103.4,357,356.5,-2.0,1469,29.66,1226,+-490,108.9,,+-1.52,+-0.75,+0.34,+-0.01,+-0.017,+0.971,30,,900,,,LOC,2,109.900,-0.62,-0.48,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:10,3DDiff (nav),13,+44.4426804,-88.1318817,1085,1.1,1.1,-2.8,+52.8,-2.4,102.8,358,357.5,-2.0,1460,29.66,1218,+-486,107.6,,+-1.68,+-0.25,+0.33,+-0.05,+0.008,+0.977,30,,900,,,LOC,2,109.900,-0.61,-0.48,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:11,3DDiff (nav),13,+44.4431496,-88.1319275,1079,1.1,1.1,-3.0,+52.6,-2.5,102.4,356,356.5,-2.0,1452,29.66,1210,+-472,106.7,,+-1.80,+-3.12,+-0.89,+-0.08,+-0.005,+1.011,30,,900,,,LOC,2,109.900,-0.61,-0.46,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:12,3DDiff (nav),13,+44.4436226,-88.1319656,1071,1.1,1.1,-2.9,+52.5,-2.3,102.2,356,355.4,-2.0,1445,29.66,1202,+-464,107.3,,+-1.71,+-3.37,+-0.80,+-0.07,+-0.019,+0.927,30,,900,,,LOC,2,109.900,-0.60,-0.44,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:13,3DDiff (nav),13,+44.4440918,-88.1320114,1064,1.1,1.1,-3.3,+52.2,-2.4,101.8,355,354.0,-2.0,1437,29.66,1194,+-488,107.7,,+-2.57,+-1.04,+-1.51,+-0.06,+0.024,+0.884,30,,900,,,LOC,2,109.900,-0.60,-0.41,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:14,3DDiff (nav),13,+44.4445610,-88.1320419,1055,1.1,1.1,-3.7,+52.0,-3.0,101.4,355,354.0,-2.0,1428,29.66,1185,+-592,108.4,,+-1.76,+-1.43,+0.24,+-0.02,+-0.024,+0.974,30,,900,,,LOC,2,109.900,-0.59,-0.40,,,,,,620017FF N100 N100,34,00000004,100
2019-05-09,18:58:15,3DDiff (nav),13,+44.4450264,-88.1320953,1044,1.1,1.1,-4.1,+51.7,-3.7,100.9,355,353.8,-2.0,1417,29.66,1174,+-654,108.9,,+-1.88,+-3.28,+-0.57,+-0.07,+-0.015,+0.946,30,,900,,,LOC,2,109.900,-0.59,-0.43,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:16,3DDiff (nav),13,+44.4454880,-88.1321487,1032,1.1,1.1,-4.3,+51.5,-3.9,100.5,354,352.6,-2.0,1404,29.66,1162,+-739,109.1,,+-1.94,+-2.15,+-0.95,+-0.04,+0.021,+1.031,30,,900,,,LOC,2,109.900,-0.58,-0.47,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:17,3DDiff (nav),13,+44.4459496,-88.1322098,1018,1.1,1.1,-4.6,+51.2,-4.2,100.0,355,353.2,-2.0,1391,29.66,1149,+-789,109.4,,+-2.24,+-4.01,+0.30,+-0.07,+-0.036,+0.932,30,,900,,,LOC,2,109.900,-0.57,-0.52,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:18,3DDiff (nav),13,+44.4464111,-88.1322784,1004,1.1,1.1,-5.3,+50.9,-4.2,99.6,354,352.3,-2.0,1377,29.66,1135,+-829,109.4,,+-2.25,+-1.12,+-0.89,+-0.07,+0.015,+0.993,30,,900,,,LOC,2,109.900,-0.55,-0.57,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:19,3DDiff (nav),13,+44.4468613,-88.1323471,990,1.1,1.1,-5.5,+50.7,-4.4,99.2,354,352.4,-2.0,1363,29.66,1120,+-864,109.1,,+-2.56,+-0.81,+0.41,+-0.04,+-0.019,+0.997,30,,900,,,LOC,2,109.900,-0.51,-0.62,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:20,3DDiff (nav),13,+44.4473228,-88.1324158,975,1.1,1.1,-6.0,+50.5,-4.4,99.0,354,352.7,-2.0,1348,29.66,1106,+-876,108.6,,+-2.56,+-0.99,+-0.06,+-0.03,+0.003,+1.027,30,,900,,,LOC,2,109.900,-0.47,-0.67,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:21,3DDiff (nav),13,+44.4477730,-88.1325073,961,1.1,1.1,-6.1,+50.5,-4.3,98.8,354,353.1,-2.0,1334,29.66,1091,+-853,108.3,,+-2.74,+-1.31,+0.35,+-0.04,+-0.007,+0.969,30,,900,,,LOC,2,109.900,-0.45,-0.71,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:22,3DDiff (nav),13,+44.4482269,-88.1325836,947,1.1,1.1,-6.3,+50.5,-4.0,98.8,353,352.4,-2.0,1320,29.66,1077,+-859,107.7,,+-0.64,+0.74,+-1.08,+-0.05,+0.022,+1.161,30,,900,,,LOC,2,109.900,-0.43,-0.76,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:23,3DDiff (nav),13,+44.4486809,-88.1326599,934,1.1,1.1,-6.3,+50.4,-4.2,98.8,353,352.1,-2.0,1306,29.66,1063,+-820,106.6,,+-0.56,+-2.15,+0.45,+-0.02,+-0.023,+1.054,30,,900,,,LOC,2,109.900,-0.41,-0.83,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:24,3DDiff (nav),13,+44.4491348,-88.1327362,923,1.1,1.1,-6.4,+50.3,-3.3,98.6,353,352.5,-2.0,1293,29.66,1051,+-730,105.4,,+-0.51,+-0.39,+-0.34,+-0.06,+0.002,+0.998,30,,900,,,LOC,2,109.900,-0.41,-0.90,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:25,3DDiff (nav),13,+44.4495850,-88.1328201,912,1.1,1.1,-6.6,+50.0,-2.9,98.2,352,352.1,-2.0,1282,29.66,1040,+-649,104.5,,+-0.84,+1.41,+-0.21,+-0.07,+-0.006,+1.008,30,,900,,,LOC,2,109.900,-0.39,-0.96,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:26,3DDiff (nav),13,+44.4500351,-88.1329117,903,1.1,1.1,-6.6,+49.8,-2.7,97.7,352,351.8,-2.0,1273,29.66,1030,+-608,104.0,,+-0.93,+4.03,+-0.00,+-0.04,+0.004,+1.013,30,,900,,,LOC,2,109.900,-0.36,-0.97,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:27,3DDiff (nav),13,+44.4504852,-88.1329880,893,1.1,1.1,-6.4,+49.7,-2.9,97.4,354,353.2,-2.0,1263,29.66,1020,+-594,104.1,,+-0.11,+4.65,+1.23,+-0.02,+-0.014,+1.099,30,,900,,,LOC,2,109.900,-0.32,-0.94,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:28,3DDiff (nav),13,+44.4509277,-88.1330566,884,1.1,1.1,-5.9,+49.5,-3.0,97.0,353,353.3,-2.0,1253,29.66,1011,+-555,104.2,,+0.80,+3.16,+-0.21,+-0.08,+-0.007,+1.061,30,,900,,,LOC,2,109.900,-0.26,-0.95,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:29,3DDiff (nav),13,+44.4513741,-88.1331177,874,1.1,1.1,-4.9,+49.5,-2.3,96.7,354,353.2,-2.0,1245,29.66,1002,+-480,104.2,,+1.84,+0.65,+0.21,+-0.07,+-0.029,+1.017,30,,900,,,LOC,2,109.900,-0.24,-1.02,,,,,,680017FF N98 N100,34,00000004,100
2019-05-09,18:58:30,3DDiff (nav),13,+44.4518127,-88.1331787,867,1.1,1.1,-4.2,+49.2,-1.5,96.1,355,354.3,-2.0,1238,29.66,996,+-355,103.7,,+1.28,+0.40,+1.35,+-0.02,+-0.022,+1.002,30,,900,,,LOC,2,109.900,-0.23,-1.03,,,,,,620017FF N100 N100,34,00000004,100
2019-05-09,18:58:31,3DDiff (nav),13,+44.4522476,-88.1332169,863,1.1,1.1,-4.0,+48.7,-0.6,95.2,357,356.1,-2.0,1234,29.66,992,+-267,102.3,,+1.40,+2.33,+1.33,+-0.05,+-0.012,+1.026,30,,900,,,LOC,2,109.900,-0.22,-1.00,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:32,3DDiff (nav),13,+44.4526901,-88.1332703,861,1.1,1.1,-3.9,+48.3,-0.5,94.4,356,356.0,-2.0,1231,29.66,988,+-196,101.1,,+1.70,+3.36,+-0.16,+-0.07,+-0.012,+1.081,30,,900,,,LOC,2,109.900,-0.19,-0.94,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:33,3DDiff (nav),13,+44.4531174,-88.1333160,859,1.1,1.1,-3.3,+48.0,-0.6,93.6,355,354.7,-2.0,1229,29.66,986,+-146,100.1,,+2.25,+1.40,+-1.08,+-0.04,+0.014,+0.982,30,,900,,,LOC,2,109.900,-0.16,-0.89,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:34,3DDiff (nav),13,+44.4535484,-88.1333389,857,1.1,1.1,-2.5,+47.6,-0.4,92.8,357,356.1,-2.0,1226,29.66,984,+-141,98.7,,+1.72,+2.38,+1.15,+-0.02,+-0.002,+1.014,30,,900,,,LOC,2,109.900,-0.15,-0.86,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:35,3DDiff (nav),13,+44.4539719,-88.1333771,856,1.1,1.1,-2.3,+47.2,-0.8,92.1,357,356.3,-2.0,1224,29.66,981,+-174,96.8,,+1.63,+-0.10,+-0.15,+-0.08,+-0.005,+0.859,30,,900,,,LOC,2,109.900,-0.11,-0.80,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:36,3DDiff (nav),13,+44.4543915,-88.1333923,854,1.1,1.1,-1.8,+47.0,-0.8,91.5,357,355.4,-2.0,1221,29.66,978,+-196,95.3,,+0.46,+0.09,+-0.27,+-0.03,+0.005,+0.930,30,,900,,,LOC,2,109.900,-0.10,-0.74,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:37,3DDiff (nav),13,+44.4548149,-88.1334305,851,1.1,1.1,-1.7,+46.8,-1.3,91.2,358,355.8,-2.0,1217,29.66,975,+-224,95.0,,+-0.12,+2.36,+0.19,+-0.03,+0.004,+1.121,30,,900,,,LOC,2,109.900,-0.10,-0.70,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:38,3DDiff (nav),13,+44.4552345,-88.1334457,846,1.1,1.1,-1.8,+46.8,-1.5,91.0,359,357.3,-2.0,1213,29.66,970,+-257,95.1,,+0.20,+3.18,+1.75,+0.04,+0.005,+0.963,30,,900,,,LOC,2,109.900,-0.08,-0.67,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:39,3DDiff (nav),13,+44.4556580,-88.1334610,841,1.1,1.1,-1.6,+46.8,-1.5,91.1,360,358.9,-2.0,1208,29.66,965,+-279,95.3,,+1.22,+4.10,+0.68,+-0.03,+0.019,+1.043,30,,900,,,LOC,2,109.900,-0.08,-0.62,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:40,3DDiff (nav),13,+44.4560814,-88.1334839,836,1.1,1.1,-1.1,+46.9,-1.6,91.1,359,358.9,-2.0,1203,29.66,961,+-243,95.7,,+1.11,+2.78,+0.40,+0.01,+0.005,+1.012,30,,900,,,LOC,2,109.900,-0.08,-0.60,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:41,3DDiff (nav),13,+44.4564972,-88.1334839,831,1.1,1.1,-0.4,+46.7,-0.9,90.9,358,357.6,-2.0,1200,29.66,958,+-215,95.6,,+2.03,+-4.15,+-1.03,+-0.02,+-0.007,+1.159,30,,900,,,LOC,2,109.900,-0.07,-0.59,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:42,3DDiff (nav),13,+44.4569244,-88.1334839,828,1.1,1.1,+0.2,+46.5,-0.8,90.5,359,357.1,-2.0,1197,29.66,955,+-164,95.1,,+0.82,+-2.16,+-0.57,+-0.03,+-0.003,+0.898,30,,900,,,LOC,2,109.900,-0.08,-0.51,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:43,3DDiff (nav),13,+44.4573326,-88.1334839,826,1.1,1.1,-0.2,+46.2,-0.3,89.9,360,358.1,-2.0,1195,29.66,953,+-107,94.2,,+-0.31,+3.75,+0.64,+-0.07,+-0.015,+0.978,30,,900,,,LOC,2,109.900,-0.08,-0.41,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:44,3DDiff (nav),13,+44.4577484,-88.1334839,824,1.1,1.1,-0.6,+45.9,-0.8,89.4,360,359.0,-2.0,1194,29.66,951,+-149,93.5,,+-0.16,+2.59,+1.34,+-0.05,+-0.025,+1.033,30,,900,,,LOC,2,109.900,-0.08,-0.38,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:45,3DDiff (nav),13,+44.4581642,-88.1334839,820,1.1,1.1,-0.1,+45.9,-1.5,89.2,1,360.6,-2.0,1190,29.66,948,+-205,93.4,,+0.41,+-1.47,+0.80,+-0.20,+-0.071,+0.885,30,,900,,,LOC,2,109.900,-0.07,-0.32,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:46,3DDiff (nav),13,+44.4585724,-88.1334839,815,1.1,1.1,+0.5,+45.8,-1.5,89.1,359,358.1,-2.0,1186,29.66,944,+-254,93.0,,+0.23,+-2.32,+-1.66,+-0.20,+-0.025,+1.039,30,,900,,,LOC,2,109.900,-0.07,-0.24,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:47,3DDiff (nav),13,+44.4589806,-88.1334686,810,1.1,1.1,+1.1,+45.6,-2.2,88.7,360,358.5,-2.0,1181,29.66,939,+-308,93.1,,+0.73,+-2.80,+0.54,+-0.18,+-0.041,+1.153,30,,900,,,LOC,2,109.900,-0.09,-0.16,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:48,3DDiff (nav),13,+44.4593964,-88.1334610,804,1.1,1.1,+0.7,+45.2,-2.3,88.0,2,360.6,-2.0,1176,29.66,933,+-306,92.8,,+0.04,+-2.37,+1.22,+-0.25,+-0.072,+0.974,30,,900,,,LOC,2,109.900,-0.10,-0.26,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:49,3DDiff (nav),13,+44.4597969,-88.1334610,798,1.1,1.1,+0.4,+44.9,-1.4,87.4,359,358.3,-2.0,1171,29.66,928,+-270,92.1,,+-1.19,+-4.28,+-1.65,+-0.25,+-0.013,+0.975,30,,900,,,LOC,2,109.900,-0.10,-0.25,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:50,3DDiff (nav),13,+44.4601974,-88.1334457,794,1.1,1.1,+0.7,+44.6,-1.1,86.8,360,358.0,-2.0,1167,29.66,925,+-202,92.4,,+-1.91,+-5.17,+-0.66,+-0.27,+-0.045,+0.837,30,,900,,,LOC,2,109.900,-0.11,-0.18,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:58:51,3DDiff (nav),13,+44.4605942,-88.1334457,790,1.1,1.1,+0.1,+44.2,-1.2,86.1,357,354.7,-2.0,1164,29.66,922,+-261,91.8,,+0.28,+-3.15,+-2.57,+-0.21,+0.013,+1.176,30,,900,,,LOC,2,109.900,-0.12,-0.18,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:52,3DDiff (nav),13,+44.4609871,-88.1334457,784,1.1,1.1,-0.0,+43.8,-2.0,85.3,359,354.6,-2.0,1159,29.66,917,+-231,91.1,,+-0.14,+-2.21,+-0.37,+-0.18,+-0.021,+1.109,30,,900,,,LOC,2,109.900,-0.11,-0.18,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:53,3DDiff (nav),13,+44.4613762,-88.1334610,780,1.1,1.1,-0.8,+43.3,-0.9,84.3,359,354.9,-2.0,1156,29.66,914,+-175,89.2,,+-1.27,+-2.88,+0.07,+-0.17,+-0.037,+0.911,30,,900,,,LOC,2,109.900,-0.10,-0.13,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:54,3DDiff (nav),13,+44.4617691,-88.1334686,777,1.1,1.1,-1.0,+42.8,-0.6,83.3,357,353.4,-2.0,1153,29.66,911,+-214,87.8,,+-1.04,+-2.74,+-1.37,+-0.19,+-0.002,+1.042,30,,900,,,LOC,2,109.900,-0.10,-0.05,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:55,3DDiff (nav),13,+44.4621429,-88.1334839,773,1.1,1.1,-1.0,+42.2,-1.4,82.3,358,353.7,-2.0,1149,29.66,906,+-282,86.6,,+-2.49,+-3.67,+0.85,+-0.13,+-0.003,+0.833,30,,900,,,LOC,2,109.900,-0.09,+0.03,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:56,3DDiff (nav),13,+44.4625206,-88.1334991,768,1.1,1.1,-1.4,+41.6,-1.5,81.1,1,357.2,-2.0,1143,29.66,900,+-352,85.7,,+-1.54,+-3.90,+2.78,+-0.22,+-0.076,+1.026,30,,900,,,LOC,2,109.900,-0.09,+0.08,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:57,3DDiff (nav),13,+44.4628944,-88.1335220,762,1.1,1.1,-1.9,+41.0,-2.4,80.1,358,355.5,-2.0,1136,29.66,894,+-412,85.1,,+-2.21,+2.11,+-1.75,+-0.17,+0.041,+1.002,30,,900,,,LOC,2,109.900,-0.08,+0.11,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:58,3DDiff (nav),13,+44.4632530,-88.1335526,755,1.1,1.1,-1.6,+40.7,-2.3,79.3,360,357.6,-2.0,1128,29.66,885,+-513,84.6,,+-1.75,+2.93,+3.17,+-0.03,+-0.019,+1.060,30,,900,,,LOC,2,109.900,-0.06,+0.11,,,,,,680017FF N100 N100,34,00000004,100
2019-05-09,18:58:59,3DDiff (nav),13,+44.4636192,-88.1335754,748,1.1,1.1,-1.8,+40.4,-2.3,78.7,2,1.3,-2.0,1119,29.66,877,+-439,83.8,,+-1.85,+-0.05,+2.03,+-0.32,+-0.062,+0.981,30,,900,,,LOC,2,109.900,-0.05,+0.09,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:59:00,3DDiff (nav),13,+44.4639778,-88.1335831,741,1.1,1.1,-1.3,+40.2,-1.9,78.3,357,358.5,-2.0,1113,29.66,870,+-414,83.3,,+-1.89,+-3.16,+-2.15,+-0.19,+0.016,+1.003,30,,900,,,LOC,2,109.900,-0.05,+0.10,,,,,,680017FF N99 N100,34,00000004,100
2019-05-09,18:59:01,3DDiff (nav),13,+44.4643364,-88.1335831,735,1.1,1.1,-0.3,+39.9,-2.0,77.7,358,357.5,-2.0,1106,29.66,864,+-404,83.5,,+-1.83,+-2.32,+-0.80,+-0.25,+-0.028,+1.040,30,,900,,,LOC,2,109.900,-0.04,+0.15,,,,,,680017FF N98 N100,34,00000004,100
2019-05-09,18:59:02,3DDiff (nav),13,+44.4646950,-88.1335907,728,1.1,1.1,-0.7,+39.5,-2.0,77.0,356,355.1,-2.0,1100,29.66,857,+-387,83.2,,+-2.41,+2.09,+-2.17,+-0.26,+-0.006,+0.871,30,,900,,,LOC,2,109.900,-0.03,+0.19,,,,,,680017FF N97 N100,34,00000004,100
